Asset ID	count	Event Time	Event Date	Class Structure	Class Structure ID	Material	Nominal Size (mm)	Soil Class	Soil Description	Grant Description	Pipe Inside Diameter (mm)	Pipe Material	Pipe Shape	Construction Date (YYYYMMDD)	Pipe Lining	Date Insulated	Tapping Status	Road Name	Road Type	Pipe Length (m)	Pipe Status	Height Start of Pipe (meters above sea level)	Height End of Pipe (meters above sea level)	Latitude Start of Pipe	Lattitude End of Pipe	Longitude Start of Pipe	Longitude End of Pipe	Distribution Zone ID	Water Quality Zone ID	Description	Failure Code	Failure Description	Job Plan	Job Plan Number	Service Location Id	Formatted Address	City	Post Code	Latitude	Longitude	months_break
24671	1	16:36:00.0000000	2003-07-08	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2003-06-06	NONE	(null)	YES	WILSON	ROAD	20.1023	INTEGRITY	58.6996	57.2100	-37.66253176	-37.66246316	145.18184929	145.18163841	1550536389	1125029153	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1368189	43-63 WILSON ROAD WATTLE GLEN 3096	WATTLE GLEN	3096	-37.65708840	145.17400560	1
2467287	1	13:30:00.0000000	2007-11-28	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2003-01-23	NONE	(null)	YES	CROWLEY	ROAD	125.7603	INTEGRITY	126.6300	126.0960	-37.65968289	-37.65880764	145.51571990	145.51658036	1550629604	1125029143	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1418769	38 CROWLEY ROAD HEALESVILLE 3777	HEALESVILLE	3777	-37.65945256	145.51650110	19
2467299	1	18:20:00.0000000	2004-07-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-03-21	NONE	(null)	YES	HILLCROFT	STREET	72.3417	INTEGRITY	68.4100	74.4931	-37.71926393	-37.71934829	144.98836304	144.98917658	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1136116	16 HILLCROFT STREET RESERVOIR 3073	RESERVOIR	3073	-37.71919505	144.98876940	14
24673	1	11:10:00.0000000	2008-03-26	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	63	EX	Moderate shrink/swell potential.	Clay.	63	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2004-06-08	NONE	(null)	YES	GLENVIEW	CLOSE	68.7790	INTEGRITY	122.2171	120.5977	-37.66183238	-37.66162962	145.16203422	145.16169792	1125029153	1125029153	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1633830	4 GLEN VIEW CLOSE DIAMOND CREEK 3089	DIAMOND CREEK	3089	-37.66167727	145.16161560	15
2467845	1	00:44:00.0000000	2001-06-10	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-10-15	NONE	(null)	YES	CHEDDAR	ROAD	99.4055	INTEGRITY	97.0000	96.4300	-37.70845015	-37.70921754	145.01310801	145.01253300	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1127989	57 CHEDDAR ROAD RESERVOIR 3073	RESERVOIR	3073	-37.70899959	145.01250340	6
2468077	1	05:59:00.0000000	2005-03-18	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	100	SE	Low shrink/swell potential.	Silty Soil.	100	DUCTILE IRON CEMENT LINED	CIRCULAR	1995-12-08	NONE	(null)	YES	LOUIS	STREET	21.0589	INTEGRITY	35.9700	35.8400	-37.86204690	-37.86208149	145.04826761	145.04808963	1551037222	1125029165	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1077933	2 CLYDE STREET GLEN IRIS 3146	GLEN IRIS	3146	-37.86214115	145.04818010	37
2468083	1	15:26:00.0000000	2011-06-28	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC - MODIFIED	CIRCULAR	2006-09-09	NONE	(null)	YES	MAIN	STREET	188.5013	INTEGRITY	65.8220	64.1854	-37.73752514	-37.73921185	144.96304059	144.96282413	1550536336	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1049259				(null)	(null)	19
2468421	1	15:00:00.0000000	2010-08-17	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2004-01-25	NONE	(null)	YES	NORTHERN	ROAD	226.2118	INTEGRITY	79.7810	86.7920	-37.72965268	-37.72990844	145.05012546	145.05266385	1550539577	1125029158	REPAIR BURST WATER MAIN	UNKN	UNKN			1162361	78 NORTHERN ROAD HEIDELBERG WEST 3081	HEIDELBERG WEST	3081	-37.72984615	145.05089920	26
2468669	1	16:30:00.0000000	2009-08-22	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC - MODIFIED	CIRCULAR	2005-09-23	NONE	(null)	YES	GLENMORE	STREET	65.8881	INTEGRITY	63.7554	62.4700	-37.71902104	-37.71950940	145.06838587	145.06796094	1551065665	1125029168	REPAIR BURST WATER MAIN	UNKN	UNKN			1159611	1 GLENMORE STREET MACLEOD 3085	MACLEOD	3085	-37.71907815	145.06850550	16
2469982	1	17:32:00.0000000	2004-04-13	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-07-22	NONE	(null)	YES	HARBOURNE	STREET	17.8846	INTEGRITY	49.0000	49.4700	-37.71866063	-37.71868444	145.09221362	145.09241407	1551065671	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1161700	95 HARBORNE STREET MACLEOD 3085	MACLEOD	3085	-37.71850071	145.09226590	7
247	1	19:15:00.0000000	2007-11-15	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-02-05	NONE	(null)	YES	VIEW	STREET	123.8443	INTEGRITY	77.5377	81.3051	-37.71926206	-37.71940798	144.99045021	144.99184283	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1136646	20 VIEW STREET RESERVOIR 3073	RESERVOIR	3073	-37.71918387	144.99075510	23
2471027	1	12:10:00.0000000	2005-07-02	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	180	EX	Moderate shrink/swell potential.	Clay.	180	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2004-12-03	NONE	(null)	YES	RUTHERFORD	ROAD	5.8212	INTEGRITY	47.8015	48.1200	-37.73975445	-37.73970256	145.08998191	145.08999154	1551045695	1125029158	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1146823	1 LENA STREET VIEWBANK 3084	VIEWBANK	3084	-37.73977438	145.08980180	3
2471498	1	13:25:00.0000000	2003-06-16	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-12-14	NONE	(null)	YES	LEONARD	AVENUE	145.3807	INTEGRITY	97.5299	99.2447	-37.70089659	-37.69960174	144.93080873	144.93105737	1550536409	1125029159	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1189432	57 LEONARD AVENUE GLENROY 3046	GLENROY	3046	-37.70084203	144.93071760	10
2471506	1	16:00:00.0000000	2005-04-06	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	300	EX	Moderate shrink/swell potential.	Clay.	300	DUCTILE IRON CEMENT LINED	CIRCULAR	2001-03-23	NONE	(null)	YES	HUME	HIGHWAY	27.8867	INTEGRITY	172.9600	173.0300	-37.61386824	-37.61405513	144.94720115	144.94699005	1550536322	1125029156	REP LK 1.5DEEP NON MS <300 DIA	UNKN	UNKN			1235173	326 HUME HIGHWAY CRAIGIEBURN 3064	CRAIGIEBURN	3064	-37.61428309	144.94740640	17
2471507	1	08:30:00.0000000	2004-01-24	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	50	VE	Very high shrink/swell potential.	Expansive Clay.	50	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2001-09-18	NONE	(null)	YES	AANENSEN		2.6082	INTEGRITY	177.8450	177.8473	-37.61499434	-37.61501738	144.93916654	144.93916074	1550536322	1125029156	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1587154	7 DESNA PLACE ROXBURGH PARK 3064	ROXBURGH PARK	3064	-37.61498914	144.93930030	10
2472072	1	10:00:00.0000000	2004-09-28	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-04-19	NONE	(null)	YES	BALWYN	ROAD	55.5927	INTEGRITY	44.5900	42.6700	-37.78800149	-37.78750649	145.08606254	145.08615900	1551044493	1125029139	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1112404	317 BALWYN ROAD BALWYN NORTH 3104	BALWYN NORTH	3104	-37.78787288	145.08596330	9
2472291	1	16:00:00.0000000	2004-12-17	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-02-05	NONE	(null)	YES	RODMAN	STREET	103.2679	INTEGRITY	96.5912	95.7400	-37.70231242	-37.70305647	145.00760685	145.00829908	1550610094	1125029168	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1139122	7 RODMAN STREET RESERVOIR 3073	RESERVOIR	3073	-37.70252769	145.00762900	11
2472845	1	11:37:00.0000000	2010-11-11	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	300	(null)	(null)	(null)	300	DUCTILE IRON CEMENT LINED	CIRCULAR	2005-11-16	NONE	(null)	NO	PLENTY	ROAD	59.9102	INTEGRITY	162.7300	163.2700	-37.60069583	-37.60022600	145.09609568	145.09625820			REPAIR BURST WATER MAIN	UNKN	UNKN			1688762	PLENTY RD MERNDA VIC 3754	MERNDA	3754	-37.60041700	145.09640400	20
2473911	1	14:24:00.0000000	2014-01-31	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-10-12	NONE	(null)	YES	SUNBURST	AVENUE	196.0805	INTEGRITY	47.5180	41.4807	-37.79141320	-37.78966997	145.07486753	145.07522892	1551044493	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			5049066	32 SUNBURST AVENUE BALWYN NORTH 3104	BALWYN NORTH	3104	-37.79042597	145.07494760	57
2473914	1	09:03:00.0000000	2012-01-27	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-11-05	NONE	(null)	YES	CITYVIEW	ROAD	223.7234	INTEGRITY	55.2834	65.3400	-37.79066532	-37.78867461	145.07853699	145.07893292	1551044493	1125029139	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1104412	52 CITYVIEW ROAD BALWYN NORTH 3104	BALWYN NORTH	3104	-37.78933203	145.07866150	29
2474395	1	12:18:00.0000000	2010-06-19	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-09-28	NONE	(null)	YES	BEATTY	STREET	208.6937	INTEGRITY	79.3796	75.3216	-37.72646860	-37.72621486	144.99453986	144.99219421	1550539577	1125029158	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1134755	22 BEATTY STREET RESERVOIR 3073	RESERVOIR	3073	-37.72625067	144.99348000	47
2474412	1	16:00:00.0000000	2004-01-06	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	SE	Low shrink/swell potential.	Silty Soil.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	2001-03-07	NONE	(null)	YES	HUNTINGTOWER	ROAD	55.8534	INTEGRITY	54.5000	55.5300	-37.85513247	-37.85463238	145.02412541	145.02419624	1550536288	1125029165	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1073195	HUNTINGTOWER ROAD ARMADALE 3143	ARMADALE	3143	-37.85485864	145.02403330	12
2474929	1	12:29:00.0000000	2003-03-03	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	50	VE	Very high shrink/swell potential.	Expansive Clay.	50	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2002-07-25	NONE	(null)	YES	BRACKEN	WAY	2.2187	INTEGRITY	153.0358	152.8900	-37.62844408	-37.62845949	145.09100548	145.09102149	1550539587	1125029149	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1597518	7 CICADA COURT SOUTH MORANG 3752	SOUTH MORANG	3752	-37.62811654	145.09033890	2
2477219	1	11:06:00.0000000	2005-02-01	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-09-13	NONE	(null)	YES	HORTENSE	STREET	176.1296	INTEGRITY	55.8109	61.4900	-37.85390006	-37.85546743	145.08085131	145.08055897	1551037223	1125029165	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1098541	26 HORTENSE STREET GLEN IRIS 3146	GLEN IRIS	3146	-37.85525535	145.08045950	2
2478533	1	17:12:00.0000000	2013-09-12	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2006-12-08	NONE	(null)	YES	MOWBRAY	STREET	209.3748	INTEGRITY	43.0657	48.0300	-37.84300676	-37.84273477	145.05425500	145.05185860	1550550338	1125029139	REPAIR BURST WATER MAIN	UNKN	UNKN			1024888	12 MOWBRAY STREET HAWTHORN EAST 3123	HAWTHORN EAST	3123	-37.84284683	145.05198460	27
2480077	1	11:00:00.0000000	2003-03-12	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2001-04-19	NONE	(null)	YES	MONARO	ROAD	218.4666	INTEGRITY	13.9300	23.5410	-37.84004433	-37.84121926	145.03233657	145.03350748	1550536288	1125029165	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1071138	10 MONARO ROAD KOOYONG 3144	KOOYONG	3144	-37.84115005	145.03340400	7
2483482	1	02:59:00.0000000	2006-03-02	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1999-02-17	NONE	(null)	YES	DONCASTER EAST	ROAD	137.0937	INTEGRITY	138.5600	139.4400	-37.80816901	-37.80924848	145.19280516	145.19354714	1550014689	1125029150	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1551216	8/11 DONCASTER EAST ROAD MITCHAM 3132	MITCHAM	3132	-37.80910497	145.19438180	28
2485773	1	11:50:00.0000000	2014-07-02	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2004-09-30	NONE	(null)	YES	WILLOW	AVENUE	18.3257	INTEGRITY	116.0600	116.6125	-37.82229553	-37.82213041	145.20370019	145.20370002	1550014689	1125029150	REPAIR BURST WATER MAIN	UNKN	UNKN			1264746	18 AVON AVENUE MITCHAM 3132	MITCHAM	3132	-37.82241595	145.20381720	40
2489143	1	10:21:00.0000000	2006-10-11	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1995-04-24	NONE	(null)	YES	THOMAS ARNOLD	WAY	84.9873	INTEGRITY	82.1287	82.0930	-37.83408217	-37.83422989	145.21564534	145.21570893	1125056051	1125029150	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1528591	17 LIDDLE WAY VERMONT 3133	VERMONT	3133	-37.83409556	145.21550440	46
2492517	1	21:51:00.0000000	2014-02-16	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	125	EX	Moderate shrink/swell potential.	Clay.	125	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2006-07-11	NONE	(null)	YES	RAGLAN	ROAD	94.1016	INTEGRITY	74.6163	77.6100	-37.70400051	-37.70475075	145.18065516	145.18106408	1550539580	1125029155	REPAIR BURST WATER MAIN	UNKN	UNKN			1570813				(null)	(null)	30
2504163	1	14:30:00.0000000	2007-12-27	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC - MODIFIED	CIRCULAR	2004-02-20	NONE	(null)	YES	UNKNOWN	DRIVE	168.8681	INTEGRITY	88.1346	84.2222	-37.92703730	-37.92807193	145.18631322	145.18490508	1551005985	1125029160	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1631554	10 SOUTHAMPTON DRIVE MULGRAVE 3170	MULGRAVE	3170	-37.92732740	145.18575780	15
2505534	1	10:30:00.0000000	2012-09-11	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-07-26	NONE	(null)	YES	MORACK	ROAD	89.4959	INTEGRITY	114.2616	118.3300	-37.84750120	-37.84762433	145.19706039	145.19806539	1125056051	1125029150	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1267840	120 MORACK ROAD VERMONT SOUTH 3133	VERMONT SOUTH	3133	-37.84827597	145.19645080	40
2512501	1	14:25:00.0000000	2003-09-01	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	63	EX	Moderate shrink/swell potential.	Clay.	63	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1997-06-18	NONE	(null)	YES	MCDONOUGH	LANE	20.4018	INTEGRITY	82.1100	82.2800	-37.83660860	-37.83676581	145.21563730	145.21574673	1125056051	1125029150	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1536851	18 MCDONOUGH LANE VERMONT 3133	VERMONT	3133	-37.83680875	145.21565880	25
25141	1	00:43:00.0000000	2005-06-26	Repair Burst Water Main	WRBRST	MEDIUM DENSITY POLYETHYLENE	150	EX	Moderate shrink/swell potential.	Clay.	150	MEDIUM DENSITY POLYETHYLENE	CIRCULAR	2001-12-01	NONE	(null)	YES	GILBERT	ROAD	86.1076	INTEGRITY	76.4700	77.6070	-37.72354729	-37.72277830	144.99264086	144.99277032	1550539577	1125029158	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1118477	654 GILBERT ROAD RESERVOIR 3073	RESERVOIR	3073	-37.72280650	144.99285820	14
2514559	1	12:40:00.0000000	2000-10-31	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1995-08-24	NONE	(null)	YES	TILSON	DRIVE	59.6347	INTEGRITY	142.7590	144.6325	-37.83602770	-37.83586508	145.19363081	145.19427490	1550014689	1125029150	REP BURST 0-1.5M DEEP <150 DIA	UNKN	UNKN			1272472	4/457-467 CANTERBURY ROAD VERMONT 3133	VERMONT	3133	-37.83601073	145.19444160	21
2515427	1	10:59:00.0000000	2005-03-11	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	EX	Moderate shrink/swell potential.	Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-03-03	NONE	(null)	YES	CRESWICK	STREET	111.8945	INTEGRITY	72.5855	66.6700	-37.88105572	-37.88119966	145.18403851	145.18529750	1550536363	1125029160	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1301208	1 CRESWICK STREET GLEN WAVERLEY 3150	GLEN WAVERLEY	3150	-37.88090956	145.18423920	28
2516321	1	15:30:00.0000000	2005-11-03	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	SE	Low shrink/swell potential.	Silty Soil.	100	UPVC - MODIFIED	CIRCULAR	2003-06-15	NONE	(null)	YES	RATHDOWNE	WAY	13.6391	INTEGRITY	95.0000	95.0000	-37.92311764	-37.92323688	145.18978252	145.18980823	1551005985	1125029160	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1612405	16 RATHDOWNE WAY MULGRAVE 3170	MULGRAVE	3170	-37.92310330	145.19019500	10
252259	1	12:30:00.0000000	2003-02-26	Repair Burst Water Main	WRBRST	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	125	EX	Moderate shrink/swell potential.	Clay.	125	POLYETHYLENE(SOLID WALL, HIGH DENSITY)	CIRCULAR	1999-10-29	NONE	(null)	YES	RIX	STREET	108.0435	MIGRATED	14.9979	16.5300	-37.84684018	-37.84698724	145.04983974	145.05105326	1551038340	1125029139	REP BURST 0-1.5M DEEP, <100DIA	UNKN	UNKN			1024491	4 RIX STREET GLEN IRIS 3146	GLEN IRIS	3146	-37.84704296	145.05069220	13
2524768	1	10:37:00.0000000	2009-01-14	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-08-26	NONE	(null)	YES	HEATHER	GROVE	13.3136	INTEGRITY	116.3400	116.7400	-37.82538643	-37.82540789	145.17494540	145.17509310	1550014689	1125029150	REPAIR BURST WATER MAIN	UNKN	UNKN			1689598	133 CENTRAL ROAD NUNAWADING 3131	NUNAWADING	3131	-37.82422384	145.16599000	26
2525338	1	08:13:00.0000000	2012-06-30	Repair Burst Water Main	WRBRST	UPVC - MODIFIED	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC - MODIFIED	CIRCULAR	2006-06-30	NONE	(null)	YES	TARA	AVENUE	97.1049	INTEGRITY	102.0000	100.2600	-37.81588536	-37.81601543	145.14085263	145.14193716	1550536358	1125029152	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1250270	16 TARA AVENUE BLACKBURN 3130	BLACKBURN	3130	-37.81609383	145.14196670	24
2527932	1	12:32:00.0000000	2008-10-10	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	100	EX	Moderate shrink/swell potential.	Clay.	100	DUCTILE IRON CEMENT LINED	CIRCULAR	1995-08-31	NONE	(null)	YES	SPRINGVALE	ROAD	6.3583	ABANDONED	107.7821	107.7141	-37.80291064	-37.80290350	145.17782194	145.17789358	1125113392	1125029164	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1314978	5 REMY COURT DONVALE 3111	DONVALE	3111	-37.80201302	145.17863110	53
252889	1	12:00:00.0000000	2008-08-25	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	VE	Very high shrink/swell potential.	Expansive Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-05-11	NONE	(null)	YES	HALL	STREET	305.1677	INTEGRITY	137.0690	138.0000	-37.64291444	-37.64328767	145.02272400	145.02614981	1551017193	1125029149	REP LK 1.5M DEEP NON MS 100DIA	UNKN	UNKN			1227425	37 HALL STREET EPPING 3076	EPPING	3076	-37.64303389	145.02283170	41
2529985	1	08:33:00.0000000	2011-07-31	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2002-02-21	NONE	(null)	YES	PETER	AVENUE	107.8289	INTEGRITY	91.7241	89.8600	-37.80639588	-37.80544206	145.15609819	145.15631626	1550536358	1125029152	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1483746	1/37 PETER AVENUE BLACKBURN NORTH 3130	BLACKBURN NORTH	3130	-37.80614695	145.15628660	38
2533198	1	21:01:00.0000000	2010-01-12	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	100	EX	Moderate shrink/swell potential.	Clay.	100	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	2000-01-31	NONE	1986-01-01	YES	NEVILLE	STREET	14.7861	MIGRATED	116.9700	116.2731	-37.82450023	-37.82449934	145.22344290	145.22327495	1125056051	1125029150	REPAIR LEAKING WATER MAIN	UNKN	UNKN			1345081	40 HEYWOOD STREET RINGWOOD 3134	RINGWOOD	3134	-37.82441331	145.22319680	40
2534	1	02:00:00.0000000	2005-01-14	Repair Burst Water Main	WRBRST	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	150	VE	Very high shrink/swell potential.	Expansive Clay.	150	UPVC-THICK WALLED PRESSURE PIPE(INCL BLUE BRUTE)	CIRCULAR	1998-10-29	NONE	(null)	YES	ABBOT	STREET	50.8332	INTEGRITY	38.8200	37.7500	-37.76987152	-37.76990555	145.03067469	145.03122788	1550536422	1125029157	REP LK 1.5DEEP NON MS <150DIA	UNKN	UNKN			1711652	5 ABBOTT STREET ALPHINGTON 3078	ALPHINGTON	3078	-37.77009460	145.03088800	25
2534058	1	12:32:00.0000000	2008-10-10	Repair Burst Water Main	WRBRST	DUCTILE IRON CEMENT LINED	150	EX	Moderate shrink/swell potential.	Clay.	150	DUCTILE IRON CEMENT LINED	CIRCULAR	1995-08-31	NONE	(null)	YES	SPRINGVALE	ROAD	85.0257	INTEGRITY	107.8015	116.4476	-37.80291266	-37.80215073	145.17780168	145.17788606	1125113392	1125029164	REPAIR BURST WATER MAIN	UNKN	UNKN			1314978	5 REMY COURT DONVALE 3111	DONVALE	3111	-37.80201302	145.17863110	53
